time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1773049161138274000,2.617274169921875,2.246183156967163,0.09107567369937897,7.823290824890137,6.197000026702881,2.380000114440918,67,266.5,76.7119826,30.6314339
1773049161208247800,2.687247802734375,12.912772178649902,0.7001552581787109,7.823990345001221,6.206999778747559,2.380000114440918,67,266.5,76.711964,30.6314539
1773049162208312600,3.6873125,13.482073783874512,0.7211004495620728,7.833991050720215,5.401000022888184,3.450000047683716,67,266.5,76.7119755,30.6314876
1773049163208141000,4.68714111328125,10.697482109069824,0.720547080039978,7.843989372253418,4.998000144958496,4.349999904632568,68,266.5,76.7120044,30.6315164
1773049164208770800,5.687770751953125,0.4694669842720032,0.03089974820613861,7.8539958000183105,4.75600004196167,4.21999979019165,68,266.5,76.7120389,30.6315399
1773049165208407600,6.687407470703125,0.40559062361717224,0.028880443423986435,7.863991737365723,4.59499979019165,4.570000171661377,67,266.5,76.712077,30.6315615
1773049166208124000,7.6871240234375,0.3268651068210602,0.02801559679210186,13.606201171875,4.193999767303467,5.5,66,266.8000183105469,76.7121187,30.6315936
1773049167208616200,8.6876162109375,0.2951878309249878,0.02763146348297596,13.616206169128418,3.7899999618530273,6,66,266.8000183105469,76.7121762,30.6316147
1773049168208369700,9.68736962890625,0.2793956398963928,0.027648555114865303,13.626203536987305,3.7899999618530273,6.349999904632568,68,266.8000183105469,76.7122363,30.6316359
1773049169208139000,10.687138916015625,0.2906062602996826,0.026926476508378983,13.636200904846191,3.7899999618530273,5.940000057220459,70,266.8000183105469,76.7122943,30.6316547
1773049170207968300,11.68696826171875,0.27291175723075867,0.026899848133325577,13.646199226379395,3.7899999618530273,6.320000171661377,71,266.8000183105469,76.7123559,30.6316742
1773049171208798500,12.687798583984375,0.26479625701904297,0.02703251875936985,13.656208038330078,3.7899999618530273,6.550000190734863,71,266.8000183105469,76.7124193,30.6316931
1773049172208604000,13.68760400390625,0.24724873900413513,0.02658235840499401,13.666205406188965,3.7899999618530273,6.900000095367432,71,266.8000183105469,76.712487,30.6317146
1773049173208360400,14.6873603515625,0.2907262146472931,0.9267280101776123,13.676203727722168,3.7899999618530273,7.010000228881836,71,266.8000183105469,76.7125551,30.6317349
