time,seconds_elapsed,z,y,x
1771682506683029200,0.128029296875,0,0,0
1771682506703746000,0.14874609375,-0.2041940689086914,-0.20324745774269104,-0.04074174165725708
1771682506714104300,0.159104248046875,0.24346637725830078,-0.1418253779411316,0.37832483649253845
1771682506724462600,0.169462646484375,-0.17850208282470703,0.13532614707946777,0.36219629645347595
1771682506734820900,0.17982080078125,-0.17867088317871094,-0.030660539865493774,0.2007058560848236
1771682506755537400,0.200537353515625,0.19384002685546875,0.27950817346572876,-0.42300641536712646
1771682506765895700,0.210895751953125,-0.6636104583740234,-0.18507736921310425,-0.18605123460292816
1771682506796970500,0.241970458984375,0.07138538360595703,-0.03355848789215088,0.1251685619354248
1771682506807328800,0.252328857421875,0.030551910400390625,-0.2010723054409027,0.3710987865924835
1771682506817687000,0.26268701171875,0.05727386474609375,0.1573745608329773,-0.06271572411060333
1771682506828045300,0.27304541015625,-0.03812599182128906,0.1448614001274109,-0.1843828558921814
1771682506838403600,0.283403564453125,-0.26454925537109375,-0.3106825351715088,-0.324460506439209
1771682506848761900,0.293761962890625,0.5955438613891602,0.26371580362319946,-0.14935550093650818
1771682506859120000,0.3041201171875,-1.2703227996826172,-0.2591947317123413,0.2106454223394394
1771682506869478400,0.314478515625,1.745762825012207,-0.1573418378829956,0.4610670506954193
1771682506879836700,0.324836669921875,-1.2239208221435547,0.12555831670761108,0.457150936126709
1771682506890195000,0.33519482421875,1.2636680603027344,0.26510876417160034,-0.6437731981277466
1771682506900553200,0.34555322265625,-1.6168880462646484,-0.30854231119155884,-0.16878177225589752
1771682506910911500,0.355911376953125,1.64630126953125,0.10720217227935791,-0.3272271752357483
1771682506921269800,0.366269775390625,-1.5868396759033203,-0.0020492076873779297,0.21699093282222748
1771682506931628300,0.376628173828125,1.2883176803588867,-0.1240338385105133,0.2439459264278412
1771682506941986600,0.386986572265625,-0.8204536437988281,0.03958994150161743,0.27261656522750854
1771682506952344800,0.3973447265625,0.5302724838256836,0.1321536898612976,0.0036287978291511536
1771682506962703000,0.407703125,-0.7185258865356445,-0.28518426418304443,0.031200921162962914
1771682506973061400,0.418061279296875,1.2053766250610352,0.1813482642173767,-0.2993104159832001
1771682506983419600,0.428419677734375,-1.305196762084961,0.13668566942214966,-0.31840580701828003
1771682506993778000,0.43877783203125,0.5454416275024414,-0.3242865800857544,-0.20025783777236938
1771682507004136200,0.44913623046875,-0.4498310089111328,-0.024176448583602905,0.6155025959014893
1771682507014494500,0.459494384765625,0.6566877365112305,0.12247246503829956,0.15350785851478577
1771682507024852700,0.469852783203125,-0.44026947021484375,-0.129229336977005,0.32852813601493835
1771682507035211000,0.4802109375,0.48121070861816406,0.11325407028198242,-0.4568440616130829
1771682507045569300,0.4905693359375,-0.6209087371826172,0.1964651346206665,-0.3240627348423004
1771682507055927600,0.500927490234375,0.17580604553222656,-0.3769351541996002,-0.16030746698379517
1771682507066285800,0.511285888671875,0.23641490936279297,0.07330507040023804,0.32224079966545105
1771682507076644000,0.52164404296875,-0.14501285552978516,0.22534149885177612,0.08635379374027252
1771682507087002400,0.53200244140625,-0.15073108673095703,-0.17440882325172424,0.19296592473983765
1771682507097360600,0.542360595703125,0.13776206970214844,-0.016345888376235962,0.22105994820594788
1771682507107719000,0.552718994140625,-0.005671501159667969,0.16855329275131226,-0.163854718208313
1771682507118077200,0.5630771484375,-0.12473583221435547,-0.06437069177627563,-0.3452390432357788
1771682507128435500,0.573435546875,-0.058762550354003906,-0.06059080362319946,-0.2199992537498474
1771682507138793700,0.583793701171875,-0.062140464782714844,0.10229170322418213,-0.04321148991584778
1771682507149152000,0.594152099609375,-0.15677452087402344,-0.2953057289123535,0.41052693128585815
1771682507159510300,0.60451025390625,0.544464111328125,-0.012942969799041748,0.431925505399704
1771682507169868500,0.61486865234375,-0.12994384765625,0.2450922131538391,0.03466501086950302
1771682507180226800,0.625226806640625,-0.1765117645263672,-0.029551684856414795,-0.4791995882987976
1771682507190585000,0.635585205078125,0.014619827270507812,-0.1720864474773407,-0.17608003318309784
1771682507200943400,0.645943359375,0.20905780792236328,0.07968777418136597,-0.16646769642829895
1771682507211301600,0.656301513671875,0.05013465881347656,-0.05532833933830261,0.17453229427337646
1771682507221660000,0.666659912109375,0.26752471923828125,-0.1858372986316681,0.4113042652606964
1771682507232018200,0.67701806640625,-0.1366710662841797,0.12987294793128967,-0.012560131028294563
1771682507242376400,0.68737646484375,-0.1553363800048828,-0.14021006226539612,-0.014013976790010929
1771682507252734700,0.697734619140625,0.357421875,-0.2343885600566864,0.03427283465862274
1771682507263093000,0.708093017578125,0.07845401763916016,0.35042130947113037,-0.22603799402713776
1771682507273451500,0.718451416015625,-0.0663595199584961,-0.12564846873283386,-0.4636995494365692
1771682507283809800,0.728809814453125,-0.31222057342529297,-0.26232409477233887,0.1713949739933014
1771682507294168000,0.73916796875,0.8624057769775391,0.17948949337005615,0.38963761925697327
1771682507304526300,0.7495263671875,-0.7333641052246094,-0.07500264048576355,0.19284780323505402
1771682507314884600,0.759884521484375,0.9076032638549805,0.0012739896774291992,0.20689769089221954
1771682507325243000,0.770242919921875,-0.9176673889160156,0.08582127094268799,-0.42018020153045654
1771682507335601200,0.78060107421875,0.8255739212036133,0.09369611740112305,-0.5331840515136719
1771682507345959400,0.79095947265625,-1.4536256790161133,-0.2868384122848511,0.23682789504528046
1771682507356317700,0.801317626953125,1.7780895233154297,0.2611776888370514,0.08462259918451309
1771682507366676000,0.811676025390625,-1.4376564025878906,-0.024979740381240845,0.35171809792518616
1771682507377034200,0.8220341796875,0.9010725021362305,-0.17595332860946655,0.12836816906929016
1771682507387392500,0.832392578125,-0.6235742568969727,0.07901886105537415,0.2182489037513733
1771682507397750800,0.842750732421875,0.3925037384033203,0.21901729702949524,-0.4352673292160034
1771682507408109000,0.853109130859375,-0.5354833602905273,-0.1490759253501892,-0.13454562425613403
1771682507418467300,0.86346728515625,0.4394264221191406,-0.0603373646736145,-0.19351299107074738
1771682507428825600,0.87382568359375,-0.35724639892578125,0.1417486071586609,0.18732133507728577
1771682507439184000,0.884183837890625,0.03235912322998047,-0.3348930776119232,0.39525410532951355
1771682507449542100,0.894542236328125,0.3789644241333008,0.3166877031326294,0.41617536544799805
1771682507459900400,0.904900390625,-0.22577381134033203,0.052381157875061035,-0.3849905729293823
1771682507470258700,0.9152587890625,-0.10950660705566406,0.00959843397140503,-0.15727482736110687
1771682507480617000,0.925616943359375,-0.04665946960449219,-0.2295544147491455,-0.1977073848247528
