time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1771683747642539500,26.46153955078125,0.7668914794921875,0.1345362365245819,5.444603443145752,3.803999900817871,11.890000343322754,324,282.6000061035156,76.7119381,30.7116766
1771683748642870000,27.4618701171875,0.9223103523254395,0.35805028676986694,5.454607009887695,3.806999921798706,12.350000381469727,324,282.6000061035156,76.7118687,30.7117595
1771683749642738200,28.46173828125,0.7093092799186707,0.1414213627576828,5.464605808258057,3.806999921798706,12.479999542236328,323,282.6000061035156,76.7117869,30.7118555
1771683750642031000,29.461031005859375,0.682937502861023,0.12041594833135605,5.474598407745361,3.806999921798706,12.670000076293945,324,282.6000061035156,76.71171,30.7119471
1771683751642421500,30.46142138671875,0.5735693573951721,0.09899494796991348,5.484602451324463,3.806999921798706,12.789999961853027,323,282.6000061035156,76.7116357,30.7120346
1771683752642676200,31.46167626953125,0.7253702282905579,0.12727922201156616,5.49460506439209,3.806999921798706,12.470000267028809,323,282.6000061035156,76.7115538,30.7121315
1771683753642547700,32.46154760742188,0.7076321244239807,0.12727922201156616,5.504603862762451,3.806999921798706,12.319999694824219,324,282.6000061035156,76.7114786,30.712223
1771683754642865400,33.46186547851563,0.7027080059051514,0.12727922201156616,5.514606952667236,3.803999900817871,12.359999656677246,324,282.6000061035156,76.711404,30.7123131
1771683755642106600,34.461106689453125,0.7064515948295593,0.12727922201156616,5.524599075317383,3.803999900817871,12.34000015258789,324,282.6000061035156,76.7113282,30.7124039
1771683756642305300,35.46130517578125,0.588073194026947,0.09899494796991348,5.534601211547852,3.802999973297119,12.15999984741211,324,282.6000061035156,76.7112578,30.712488
1771683757642107100,36.46110717773438,0.7395515441894531,0.12727922201156616,5.5445990562438965,3.803999900817871,11.760000228881836,324,282.6000061035156,76.7111809,30.7125803
1771683758642466800,37.461466796875,0.7359729409217834,0.12041594833135605,5.554603099822998,3.803999900817871,11.59000015258789,324,282.6000061035156,76.7111094,30.7126661
1771683759642015000,38.46101489257813,0.6032007932662964,0.09899494796991348,5.564598560333252,3.802999973297119,11.670000076293945,324,282.6000061035156,76.711043,30.7127455
1771683760642265600,39.461265625,0.7532098889350891,0.12727922201156616,5.574600696563721,3.802000045776367,11.520000457763672,324,282.6000061035156,76.7109671,30.7128359
1771683761642601200,40.46160131835938,0.6181679964065552,0.1063014566898346,5.584604263305664,3.802000045776367,11.569999694824219,324,282.6000061035156,76.7109011,30.7129149
1771683762642861800,41.46186181640625,0.7344568371772766,0.12727922201156616,5.594606876373291,3.802000045776367,11.649999618530273,324,282.6000061035156,76.7108259,30.7130062
1771683763642100200,42.46110034179687,0.7662740349769592,0.1345362365245819,5.6045989990234375,3.802999973297119,11.380000114440918,324,282.6000061035156,76.7107566,30.7130899
1771683764642783000,43.46178295898437,0.6742196083068848,0.09899494796991348,5.614605903625488,3.802999973297119,10.760000228881836,324,282.6000061035156,76.7106936,30.7131654
1771683765642048800,44.461048828125,0.9660122394561768,0.1345362365245819,5.624598503112793,3.802999973297119,9.869999885559082,324,282.6000061035156,76.7106269,30.7132451
1771683766642433300,45.46143334960937,0.9569312930107117,0.14866068959236145,5.6346025466918945,3.803999900817871,9.699999809265137,324,282.6000061035156,76.7105657,30.7133191
1771683767642687500,46.4616875,0.8138384819030762,0.1140175461769104,5.6446051597595215,3.803999900817871,8.989999771118164,324,282.6000061035156,76.7105136,30.713382
1771683768642854700,47.46185473632813,1.0368573665618896,0.1414213627576828,5.654606819152832,3.803999900817871,8.550000190734863,323,282.6000061035156,76.7104568,30.7134487
1771683769642072600,48.46107250976563,1.0518848896026611,0.1414213627576828,5.6645989418029785,3.803999900817871,8.399999618530273,323,282.6000061035156,76.7104041,30.7135109
1771683770642360300,49.4613603515625,1.219839096069336,0.1414213627576828,5.674602031707764,3.805000066757202,7.429999828338623,323,282.6000061035156,76.7103566,30.7135667
1771683771642080300,50.46108032226562,1.1673928499221802,0.1345362365245819,5.684598922729492,3.805000066757202,7.570000171661377,322,282.6000061035156,76.7103079,30.7136224
1771683772642360600,51.46136059570313,0.9691627621650696,0.09899494796991348,5.694602012634277,3.803999900817871,7.659999847412109,324,282.6000061035156,76.7102653,30.7136735
1771683773642581500,52.46158154296875,1.0756523609161377,0.1345362365245819,5.704604148864746,3.805000066757202,8.239999771118164,324,282.6000061035156,76.7102119,30.7137365
1771683774642257000,53.4612568359375,1.002756953239441,0.1414213627576828,5.714600563049316,3.805000066757202,8.789999961853027,324,282.6000061035156,76.7101594,30.7137995
1771683775642736400,54.461736328125,0.7657613158226013,0.09899494796991348,5.724605560302734,3.802999973297119,9.399999618530273,324,282.6000061035156,76.7101071,30.7138634
1771683776642004700,55.461004638671874,0.8672112822532654,0.1345362365245819,5.734598159790039,3.802999973297119,10.09000015258789,324,282.6000061035156,76.7100438,30.7139408
1771683777642724000,56.46172412109375,0.6624346375465393,0.09899494796991348,5.744605541229248,3.802999973297119,10.680000305175781,324,282.6000061035156,76.709985,30.7140123
1771683778642049000,57.461049072265624,0.7618730068206787,0.12727922201156616,5.754598617553711,3.802999973297119,11.3100004196167,323,282.6000061035156,76.7099122,30.714099
1771683779642745000,58.4617451171875,0.7117202281951904,0.12041594833135605,5.764605522155762,3.802999973297119,11.979999542236328,323,282.6000061035156,76.70984,30.7141846
1771683780642036500,59.461036376953125,0.5610402226448059,0.09899494796991348,5.774598598480225,3.802000045776367,12.630000114440918,323,282.6000061035156,76.7097677,30.7142695
1771683781642344700,60.4613447265625,0.7057780623435974,0.1345362365245819,5.78460168838501,3.802999973297119,12.550000190734863,323,282.6000061035156,76.7096857,30.7143661
1771683782642031900,61.46103198242187,0.7174870371818542,0.12727922201156616,5.794598579406738,3.802999973297119,12.149999618530273,324,282.6000061035156,76.7096098,30.7144563
1771683783642892500,62.461892578125,0.7231670022010803,0.12041594833135605,5.804606914520264,3.803999900817871,11.890000343322754,324,282.6000061035156,76.7095368,30.7145432
1771683784642654700,63.46165478515625,0.7228773236274719,0.12727922201156616,5.814604759216309,3.803999900817871,11.979999542236328,324,282.6000061035156,76.7094631,30.7146314
1771683785642869500,64.46186938476562,0.7141641974449158,0.12727922201156616,5.824606895446777,3.805999994277954,12.100000381469727,324,282.6000061035156,76.70939,30.7147193
1771683786642351400,65.46135131835938,0.6872763633728027,0.12041594833135605,5.834601879119873,3.805000066757202,12.359999656677246,324,282.6000061035156,76.7093145,30.7148096
1771683787642221800,66.46122192382812,0.6891124248504639,0.1345362365245819,5.844600200653076,3.805000066757202,12.600000381469727,323,282.6000061035156,76.7092373,30.7149011
1771683788642485000,67.46148510742188,0.5598852038383484,0.09899494796991348,5.854603290557861,3.803999900817871,12.600000381469727,323,282.6000061035156,76.709165,30.7149868
1771683789642864000,68.46186401367187,0.7252705693244934,0.1345362365245819,5.864606857299805,3.803999900817871,12.180000305175781,323,282.6000061035156,76.7090837,30.7150825
1771683790642135600,69.46113549804687,0.7170774936676025,0.12727922201156616,5.874599456787109,3.803999900817871,12.079999923706055,324,282.6000061035156,76.7090096,30.7151709
1771683791642868500,70.46186840820313,0.6022221446037292,0.09899494796991348,5.884606838226318,3.802999973297119,11.770000457763672,324,282.6000061035156,76.7089414,30.7152526
1771683792642212000,71.46121215820312,0.7505031228065491,0.12041594833135605,5.8946003913879395,3.802999973297119,11.399999618530273,324,282.6000061035156,76.7088663,30.7153417
1771683793642012700,72.4610126953125,0.6390849947929382,0.09899494796991348,5.904598236083984,3.802000045776367,11.069999694824219,324,282.6000061035156,76.7088021,30.7154186
1771683794642273500,73.4612734375,0.7834696769714355,0.12041594833135605,5.914600849151611,3.802999973297119,10.829999923706055,324,282.6000061035156,76.7087313,30.7155031
1771683795642555400,74.46155541992188,0.8230381011962891,0.1345362365245819,5.9246039390563965,3.802999973297119,10.680000305175781,323,282.6000061035156,76.7086649,30.7155815
1771683796642315800,75.46131567382812,0.7155322432518005,0.1063014566898346,5.934601306915283,3.802000045776367,10.149999618530273,323,282.6000061035156,76.7086049,30.7156518
1771683797642074400,76.46107446289062,0.9531866312026978,0.1345362365245819,5.944599151611328,3.802999973297119,9.180000305175781,324,282.6000061035156,76.7085428,30.7157264
1771683798642423300,77.46142333984375,1.0837347507476807,0.1345362365245819,5.954602241516113,3.803999900817871,8.170000076293945,325,282.6000061035156,76.7084918,30.7157896
1771683799642253300,78.46125341796875,0.9971603155136108,0.1063014566898346,5.964600563049316,3.802999973297119,7.099999904632568,324,282.6000061035156,76.7084499,30.7158404
