time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1773047901479000000,1.163,0,0,16.59490394592285,92.9000015258789,0,0,269.5,76.7376774,30.6471182
1773047904492501500,4.17650146484375,19.72330093383789,0.6230397820472717,16.625038146972656,5.197000026702881,2.0299999713897705,213,269.5,76.7381484,30.6479757
1773047905500129500,5.184129638671875,11.51763916015625,0.34595048427581787,16.635114669799805,4.840000152587891,1.940000057220459,225,269.5,76.7381458,30.6479703
1773047906214142000,5.898141845703125,14.593567848205566,1.0064071416854858,16.642255783081055,4.489999771118164,2.259999990463257,234,269.5,76.7381308,30.6479681
1773047907214367200,6.8983671875,10.908839225769043,0.9308876395225525,16.652257919311523,4.315000057220459,2.0899999141693115,238,269.5,76.7381098,30.6479517
1773047908213999000,7.8979990234375,1.3505696058273315,0.03490676358342171,16.662254333496094,4.210000038146973,1.659999966621399,242,269.5,76.7380941,30.6479443
1773047909214150100,8.898150146484374,3.55033278465271,0.036212190985679626,2.5,4.139999866485596,0.6499999761581421,239,262.4678955078125,76.738086,30.6479387
1773047910213934300,9.897934326171875,2.3974602222442627,0.9938913583755493,2.5,3.9049999713897705,0.1599999964237213,240,262.3642578125,76.7380836,30.6479365
1773047911214750200,10.898750244140626,0,0.07020433992147446,2.5,3.7899999618530273,0,0,262.638427734375,76.7380828,30.6479361
1773047912214569700,11.89856982421875,0,0.0706426352262497,2.5,3.7899999618530273,0,0,262.6893310546875,76.7380828,30.6479347
1773047913214489900,12.89848974609375,0,0.07067719846963882,2.5,3.7899999618530273,0,0,262.87335205078125,76.7380832,30.6479338
1773047914214162000,13.898161865234375,0,0.07067829370498657,2.5,3.7899999618530273,0,0,263.07440185546875,76.7380834,30.647933
1773047915214753000,14.8987529296875,0,0.0706782266497612,2.5,3.7899999618530273,0,0,263.431884765625,76.7380832,30.6479321
1773047916214540800,15.898540771484376,0,0.07069401443004608,2.5,3.7899999618530273,0,0,263.46484375,76.7380829,30.647932
1773047917214360600,16.898360595703124,0,0.07069344073534012,2.5,3.7899999618530273,0,0,263.1571044921875,76.7380833,30.6479324
1773047918214262500,17.898262451171874,0,0.07069389522075653,2.5,3.7899999618530273,0,0,263.15411376953125,76.7380829,30.6479325
1773047919214274800,18.89827490234375,0,0.07069440186023712,2.5,3.7899999618530273,0,0,263.0849609375,76.7380827,30.6479328
1773047920214450000,19.898449951171877,0,0.07069432735443115,2.5,3.7899999618530273,0,0,263.12890625,76.7380822,30.6479323
1773047921214580700,20.898580810546875,0,0.0706942230463028,5.868149757385254,3.7899999618530273,0,0,270.3000183105469,76.7380821,30.6479323
1773047922213923600,21.897923583984376,0,0.07069456577301025,5.878143310546875,3.7899999618530273,0,0,270.3000183105469,76.7380821,30.6479323
1773047923214664200,22.898664306640626,0,0.07069463282823563,5.888150691986084,3.7899999618530273,0,0,270.3000183105469,76.7380821,30.6479322
