time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1773048314380000000,0.379,0,0,2.147610664367676,46.611000061035156,0,0,269.20001220703125,76.7350362,30.6386535
1773048317132017400,3.131017333984375,0.9529358148574829,0.03867228701710701,2.175130844116211,25.200000762939453,2.5999999046325684,177,269.20001220703125,76.735037,30.6386607
1773048317213148200,3.212148193359375,13.014509201049805,0.6988842487335205,2.1759421825408936,18.062999725341797,2.5999999046325684,148,269.20001220703125,76.7350621,30.6386673
1773048318213397800,4.212397705078125,14.047403335571289,0.7245876789093018,2.1859445571899414,14.494999885559082,3.3299999237060547,146,269.20001220703125,76.7350864,30.6386578
1773048319212143900,5.211143798828125,14.110108375549316,0.7242176532745361,2.195932149887085,12.354000091552734,3.309999942779541,144,269.20001220703125,76.7351104,30.6386433
1773048320211972600,6.21097265625,0.862227737903595,0.048109911382198334,2.205930471420288,3.7899999618530273,3.5799999237060547,142,269.20001220703125,76.7351357,30.6386252
1773048321212695600,7.211695556640625,0.6420568823814392,0.047746460884809494,2.215937614440918,3.7899999618530273,4.769999980926514,142,269.20001220703125,76.7351652,30.6385993
1773048322212110000,8.211110107421876,0.5758373141288757,0.05040949210524559,1.8018983602523804,3.7899999618530273,5.619999885559082,143,269.20001220703125,76.7352,30.6385707
1773048323211996400,9.210996337890625,0.5425387620925903,0.0531618557870388,1.8118971586227417,3.7899999618530273,6.289999961853027,143,269.20001220703125,76.7352393,30.6385292
1773048324212856600,10.211856689453125,0.47830694913864136,0.04794267192482948,1.8219057321548462,3.7899999618530273,6.429999828338623,143,269.20001220703125,76.7352802,30.6384842
1773048325212714500,11.211714599609374,0.45426633954048157,0.042230330407619476,1.831904411315918,3.7899999618530273,5.96999979019165,144,269.20001220703125,76.735317,30.6384401
1773048326212494800,12.211494873046876,0.45871981978416443,0.04279554635286331,1.8419021368026733,3.7899999618530273,5.989999771118164,142,269.20001220703125,76.7353582,30.6383973
1773048327212155100,13.211155029296876,0.474410742521286,0.04397941753268242,1.8518987894058228,3.7899999618530273,5.949999809265137,141,269.20001220703125,76.735396,30.6383539
1773048328212885500,14.211885498046875,0.6189490556716919,0.050031885504722595,1.8619060516357422,3.7899999618530273,5.190000057220459,143,269.20001220703125,76.7354289,30.6383165
1773048329212639500,15.211639404296875,0.8791120052337646,0.060779061168432236,1.871903657913208,3.7899999618530273,4.440000057220459,145,269.20001220703125,76.7354562,30.6382803
1773048330212159200,16.2111591796875,1.5895265340805054,0.057163018733263016,1.8818987607955933,3.7899999618530273,2.309999942779541,148,269.20001220703125,76.7354734,30.6382581
1773048331212917800,17.211917724609375,2.1260714530944824,0.04986792057752609,1.2591689825057983,3.7899999618530273,1.5099999904632568,149,269.9000244140625,76.735485,30.6382419
1773048332212725800,18.211725830078127,14.718613624572754,0.7243800163269043,1.2691670656204224,3.7899999618530273,1.4199999570846558,149,269.9000244140625,76.7354931,30.63823
1773048333212542700,19.211542724609377,8.12936019897461,0.6966812014579773,1.279165267944336,3.7899999618530273,0.7799999713897705,152,269.9000244140625,76.7354972,30.6382244
1773048334212610300,20.2116103515625,17.0206241607666,0.7242006659507751,1.28916597366333,3.7899999618530273,0.5199999809265137,154,269.9000244140625,76.7354998,30.6382193
1773048335212539100,21.2115390625,9.341941833496094,0.6963227391242981,1.2991652488708496,3.7899999618530273,0.3499999940395355,150,269.9000244140625,76.7355023,30.6382161
1773048336212578000,22.211578125,12.88880729675293,0.7242539525032043,1.309165596961975,3.7899999618530273,0.2199999988079071,150,269.9000244140625,76.7355037,30.6382141
1773048337212669400,23.21166943359375,0,0.06983768194913864,2.568168878555298,3.7899999618530273,0,0,269.5,76.7355044,30.6382126
1773048338212738800,24.21173876953125,0,0.07069581001996994,2.578169584274292,3.7899999618530273,0,0,269.5,76.7355062,30.6382124
1773048339212695800,25.21169580078125,0,0.07069694250822067,2.5881690979003906,3.7899999618530273,0,0,269.5,76.735506,30.6382119
1773048340212699000,26.211698974609376,0,0.07069574296474457,2.5981693267822266,3.7899999618530273,0,0,269.5,76.7355058,30.638211
1773048341212749600,27.21174951171875,0,0.0706968754529953,2.6081697940826416,3.7899999618530273,0,0,269.5,76.735506,30.6382096
1773048342212789500,28.21178955078125,30.127065658569336,0.7239049077033997,1.0173078775405884,3.7899999618530273,0.17000000178813934,150,269.4000244140625,76.7355069,30.6382076
1773048343212785200,29.21178515625,16.133548736572266,0.7237386703491211,1.0273078680038452,3.7899999618530273,0.7099999785423279,177,269.4000244140625,76.7355076,30.6382015
1773048344212722000,30.211721923828126,15.691383361816406,0.7247499227523804,1.0373072624206543,3.7899999618530273,1.25,197,269.4000244140625,76.7355053,30.6381914
1773048345212702200,31.2117021484375,15.66429615020752,0.7270503640174866,1.047307014465332,3.7899999618530273,1.5299999713897705,220,269.4000244140625,76.7354974,30.6381803
1773048346212733200,32.21173315429687,15.242276191711426,0.7245355844497681,1.0573073625564575,3.7899999618530273,1.7100000381469727,245,269.4000244140625,76.7354834,30.6381728
1773048347212785700,33.21178564453125,14.995534896850586,0.7247152924537659,1.0673078298568726,3.7899999618530273,1.6100000143051147,262,269.4000244140625,76.7354672,30.6381697
1773048348211967200,34.21096728515625,6.978083610534668,0.5374184846878052,1.3106968402862549,3.7899999618530273,1.440000057220459,245,269.5,76.7354525,30.6381657
1773048349212512800,35.2115126953125,5.620050430297852,0.5339915752410889,1.320702314376831,3.7899999618530273,1.2000000476837158,239,269.5,76.7354419,30.6381604
1773048350212605200,36.21160522460937,5.173488616943359,0.5282529592514038,1.3307032585144043,3.7899999618530273,1.0199999809265137,236,269.5,76.7354337,30.6381558
1773048351212678700,37.2116787109375,4.987030982971191,0.5227259993553162,1.3407039642333984,3.7899999618530273,0.7900000214576721,234,269.5,76.7354274,30.6381514
1773048352212743700,38.21174365234375,4.978857517242432,0.5183289647102356,1.350704550743103,3.7899999618530273,0.49000000953674316,232,269.5,76.7354238,30.6381485
1773048353212587500,39.21158740234375,0,0.7239171862602234,1.7310717105865479,3.7899999618530273,0,0,269.5,76.7354241,30.6381481
1773048354212692000,40.21169189453125,0,0.0680924504995346,1.7410727739334106,3.7899999618530273,0,0,269.5,76.7354272,30.638148
